join_key,experiment,experiment_date,model.loss,model.model_architecture,model.pos_weight,model.alpha,model.lr,dataloader.batch_size,training.max_epochs,threshold,TN,FP,FN,TP,precision,recall,TPR,FPR,f1score,accuracy,prevalence,fp_per_mneg,metrics_path,config_path
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.17,89286205,176391,68096,122556,0.40995895862579346,0.6428256630897522,0.6428256630897522,0.001971673220396042,0.5006382767802517,0.9972729710807577,0.0021265487224735014,1971.6731671859823,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.16,89285072,177524,67892,122760,0.4088129997253418,0.64389568567276,0.64389568567276,0.0019843378104269505,0.5001059275397548,0.9972626089352613,0.0021265487224735014,1984.3376778380093,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.15000000000000002,89283889,178707,67716,122936,0.40755462646484375,0.6448188424110413,0.6448188424110413,0.0019975611940026283,0.49944037972952526,0.9972513767710903,0.0021265487224735014,1997.5610812813884,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.14,89282695,179901,67503,123149,0.4063652753829956,0.6459360718727112,0.6459360718727112,0.0020109075121581554,0.4988798891323309,0.9972404346131442,0.0021265487224735014,2010.9074411388642,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.13,89281434,181162,67284,123368,0.4051095247268677,0.6470847129821777,0.6470847129821777,0.002025002846494317,0.4982733627300458,0.9972288120559781,0.0021265487224735014,2025.0027173367514,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.12,89280003,182593,67041,123611,0.4036884009838104,0.6483592987060547,0.6483592987060547,0.002040998311713338,0.49757274054168693,0.9972155610023187,0.0021265487224735014,2040.9982290252342,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.11,89278436,184160,66803,123849,0.40209540724754333,0.6496076583862305,0.6496076583862305,0.002058513928204775,0.4967262423876806,0.9972007372225934,0.0021265487224735014,2058.5139291061932,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.09999999999999999,89276742,185854,66545,124107,0.40039554238319397,0.6509609222412109,0.6509609222412109,0.002077449345961213,0.495820133895591,0.997184719955712,0.0021265487224735014,2077.4492168771853,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.09,89274866,187730,66230,124422,0.3985942602157593,0.6526131629943848,0.6526131629943848,0.0020984190050512552,0.494912526619044,0.9971673084281342,0.0021265487224735014,2098.418874408697,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.08,89272773,189823,65918,124734,0.3965386152267456,0.6542496085166931,0.6542496085166931,0.0021218142937868834,0.4937916659355212,0.9971474430017304,0.0021265487224735014,2121.8141266546745,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.06999999999999999,89270374,192222,65591,125061,0.39416229724884033,0.6559647917747498,0.6559647917747498,0.002148629864677787,0.4924291391829515,0.9971243317364252,0.0021265487224735014,2148.6298027837242,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.060000000000000005,89267453,195143,65195,125457,0.3913193941116333,0.6580418944358826,0.6580418944358826,0.0021812804043293,0.4907834093768572,0.9970961676703559,0.0021265487224735014,2181.2803196544846,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.05,89264075,198521,64733,125919,0.38811182975769043,0.6604651212692261,0.6604651212692261,0.002219039248302579,0.4889184841530133,0.997063642356828,0.0021265487224735014,2219.0391166381983,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.04,89259907,202689,64186,126466,0.3842141330242157,0.6633342504501343,0.6633342504501343,0.0022656284272670746,0.48658830076502485,0.9970232534129717,0.0021265487224735014,2265.628419725267,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.03,89254349,208247,63458,127194,0.37918442487716675,0.6671527028083801,0.6671527028083801,0.002327755093574524,0.4835418857385105,0.996969379179659,0.0021265487224735014,2327.75494241191,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.02,89246337,216259,62476,128176,0.37213408946990967,0.6723034381866455,0.6723034381866455,0.002417312003672123,0.4790847153461276,0.9968909659580878,0.0021265487224735014,2417.31192329809,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1530480,2025-10-15_05-47-28_1530480,2025-10-15_05-47-28_1530480,JaccardLoss,segformer,1,0.5,0.0001,16,150,0.01,89231833,230763,60849,129803,0.3599978983402252,0.6808373332023621,0.6808373332023621,0.002579435706138611,0.4709679335146244,0.9967473347981771,0.0021265487224735014,2579.43554421336,evaluation_outputs_v2/2025-10-15_05-47-28_1530480/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1530480/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.98,89265231,197365,56422,134230,0.40480104088783264,0.7040576338768005,0.7040576338768005,0.0022061176132410765,0.5140479477221899,0.9971692380849381,0.0021265487224735014,2206.117515302149,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.97,89261532,201064,55718,134934,0.4015916883945465,0.7077502608299255,0.7077502608299255,0.0022474646102637053,0.5124238246053346,0.9971358315986499,0.0021265487224735014,2247.4644040063404,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.9600000000000001,89258948,203648,55216,135436,0.3994172513484955,0.7103832960128784,0.7103832960128784,0.0022763481829315424,0.5113339404489537,0.9971126087924891,0.0021265487224735014,2276.347983463391,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.9500000000000001,89256828,205768,54831,135821,0.3976152539253235,0.7124027013778687,0.7124027013778687,0.002300045220181346,0.5103740523333732,0.9970932564540216,0.0021265487224735014,2300.0450378166984,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.9400000000000001,89255111,207485,54518,136134,0.39617717266082764,0.714044451713562,0.714044451713562,0.0023192374501377344,0.5096065611106024,0.9970775961178785,0.0021265487224735014,2319.237416271712,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.93,89253705,208891,54268,136384,0.395001083612442,0.7153557538986206,0.7153557538986206,0.0023349535185843706,0.508964845196507,0.9970647019949573,0.0021265487224735014,2334.953481564519,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.92,89252397,210199,54028,136624,0.393930047750473,0.7166145443916321,0.7166145443916321,0.0023495741188526154,0.508392015391952,0.9970527894315664,0.0021265487224735014,2349.5741169862767,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.91,89251293,211303,53824,136828,0.3930359482765198,0.7176845669746399,0.7176845669746399,0.0023619146086275578,0.5079150523847435,0.9970427507545516,0.0021265487224735014,2361.91446981932,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.9,89250279,212317,53625,137027,0.39224088191986084,0.7187283635139465,0.7187283635139465,0.0023732490371912718,0.5075111634714022,0.9970336601748104,0.0021265487224735014,2373.2488156279305,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.89,89249285,213311,53451,137201,0.3914302587509155,0.7196410298347473,0.7196410298347473,0.0023843597155064344,0.5070588672569635,0.9970245138246413,0.0021265487224735014,2384.35960432,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.88,89248445,214151,53298,137354,0.39075973629951477,0.7204435467720032,0.7204435467720032,0.002393749076873064,0.5066945619115781,0.9970168509678534,0.0021265487224735014,2393.7490032147066,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.87,89247673,214923,53148,137504,0.3901630640029907,0.7212303280830383,0.7212303280830383,0.0024023784790188074,0.5063867333754644,0.9970099131266276,0.0021265487224735014,2402.378307913175,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.86,89246903,215693,53009,137643,0.3895527124404907,0.7219593524932861,0.7219593524932861,0.0024109852965921164,0.5060515902763433,0.9970028748986317,0.0021265487224735014,2410.9852568999895,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.85,89246171,216425,52869,137783,0.3889889419078827,0.722693681716919,0.722693681716919,0.0024191676639020443,0.5057555899505645,0.9969962716799731,0.0021265487224735014,2419.167447365377,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.8400000000000001,89245550,217046,52735,137917,0.38853907585144043,0.7233965396881104,0.7233965396881104,0.002426109043881297,0.5055469382877247,0.9969908396402994,0.0021265487224735014,2426.108895833964,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.8300000000000001,89244918,217678,52613,138039,0.38805848360061646,0.724036455154419,0.724036455154419,0.002433173358440399,0.5052958683065806,0.9969851510566577,0.0021265487224735014,2433.173300716648,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.8200000000000001,89244265,218331,52506,138146,0.3875313103199005,0.724597692489624,0.724597692489624,0.002440472599118948,0.5049851096696449,0.9969790609259355,0.0021265487224735014,2440.4724405716997,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.81,89243660,218936,52405,138247,0.3870480954647064,0.7251274585723877,0.7251274585723877,0.0024472351651638746,0.5047030584170612,0.9969734392668071,0.0021265487224735014,2447.235043347054,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.8,89243125,219471,52312,138340,0.3866286873817444,0.7256152629852295,0.7256152629852295,0.0024532154202461243,0.5044642887553147,0.9969685091609843,0.0021265487224735014,2453.2151962145163,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.79,89242605,219991,52234,138418,0.38620123267173767,0.7260243892669678,0.7260243892669678,0.0024590278044342995,0.5041989836484828,0.9969635790551615,0.0021265487224735014,2459.0276812445727,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.78,89242060,220536,52159,138493,0.3857432007789612,0.7264177799224854,0.7264177799224854,0.002465119818225503,0.5039031658048566,0.9969583366349427,0.0021265487224735014,2465.1196126703053,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.77,89241622,220974,52071,138581,0.3854236602783203,0.726879358291626,0.726879358291626,0.002470015548169613,0.5037413333889963,0.9969544327049925,0.0021265487224735014,2470.015513522545,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.76,89241144,221452,51980,138672,0.3850673735141754,0.7273566722869873,0.7273566722869873,0.002475358545780182,0.503551365080117,0.9969501160738761,0.0021265487224735014,2475.3585286078664,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.75,89240703,221893,51884,138768,0.38476020097732544,0.7278602123260498,0.7278602123260498,0.0024802880361676216,0.5034091379763473,0.9969462679143537,0.0021265487224735014,2480.2879630275875,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.74,89240256,222340,51803,138849,0.3844220042228699,0.728285014629364,0.728285014629364,0.0024852845817804337,0.5032210280440079,0.9969421855190344,0.0021265487224735014,2485.2844645822706,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
2025-10-15-05-47-28-1535062,2025-10-15_05-47-28_1535062,2025-10-15_05-47-28_1535062,JaccardLoss,fcn_resnet50,1,0.5,0.0001,16,150,0.73,89239792,222804,51731,138921,0.3840514123439789,0.7286626696586609,0.7286626696586609,0.0024904711171984673,0.5029934139075252,0.9969378131174902,0.0021265487224735014,2490.4709896860136,evaluation_outputs_v2/2025-10-15_05-47-28_1535062/test_metrics.json,experiments_v2/2025-10-15_05-47-28_1535062/.hydra/config.yaml
